age,job,marital,education,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,nr.employed,y
35,technician,married,university.degree,no,no,cellular,aug,224,3,999,0,nonexistent,-2.9,92.201,-31.4,5076.2,no
41,technician,single,professional.course,yes,no,cellular,may,175,2,999,1,failure,-1.8,92.893,-46.2,5099.1,no
31,technician,married,professional.course,no,no,telephone,may,258,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
30,admin.,married,university.degree,no,no,cellular,aug,514,7,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
43,technician,married,professional.course,yes,no,cellular,nov,166,3,999,1,failure,-0.1,93.2,-42,5195.8,no
31,blue-collar,married,professional.course,no,no,telephone,jun,70,8,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
33,admin.,single,university.degree,yes,no,telephone,oct,166,3,6,2,success,-3.4,92.431,-26.9,5017.5,yes
30,management,divorced,university.degree,no,yes,telephone,may,164,4,999,0,nonexistent,1.1,93.994,-36.4,5191,no
47,admin.,single,university.degree,no,no,cellular,aug,429,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
32,services,married,professional.course,yes,no,cellular,may,146,3,999,1,failure,-1.8,92.893,-46.2,5099.1,no
49,management,married,university.degree,yes,no,telephone,jul,182,12,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
41,technician,married,high.school,yes,no,telephone,jun,145,24,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
60,blue-collar,married,professional.course,no,no,telephone,may,59,3,999,0,nonexistent,1.1,93.994,-36.4,5191,no
42,services,married,high.school,yes,no,cellular,apr,274,1,999,0,nonexistent,-1.8,93.075,-47.1,5099.1,no
39,services,married,high.school,yes,no,cellular,may,328,2,6,3,success,-1.8,93.876,-40,5008.7,yes
52,admin.,married,unknown,no,no,cellular,aug,331,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
29,blue-collar,married,basic.6y,yes,no,cellular,may,108,4,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
40,blue-collar,single,professional.course,yes,no,cellular,jul,498,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
30,services,married,high.school,no,no,telephone,may,147,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
38,admin.,married,high.school,no,no,cellular,may,275,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
37,admin.,married,high.school,no,no,telephone,may,316,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
60,blue-collar,divorced,basic.4y,no,no,cellular,jul,105,3,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
26,blue-collar,single,basic.9y,yes,no,cellular,jul,200,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
37,management,married,university.degree,no,no,telephone,jun,288,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
56,services,married,high.school,no,yes,telephone,may,90,3,999,0,nonexistent,1.1,93.994,-36.4,5191,no
44,technician,married,high.school,yes,yes,cellular,aug,390,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
46,admin.,married,high.school,no,no,cellular,may,318,2,999,1,failure,-1.8,92.893,-46.2,5099.1,no
59,admin.,married,university.degree,no,no,telephone,oct,85,1,999,0,nonexistent,-0.1,93.798,-40.4,5195.8,yes
52,services,married,high.school,yes,no,cellular,aug,607,5,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
40,technician,divorced,professional.course,no,no,cellular,aug,279,4,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
44,services,married,high.school,yes,no,telephone,jun,40,3,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
35,management,married,university.degree,yes,no,cellular,nov,121,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
33,technician,married,professional.course,no,no,cellular,aug,335,3,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
38,blue-collar,married,basic.4y,yes,no,cellular,may,130,2,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
53,entrepreneur,married,basic.4y,yes,yes,cellular,apr,398,2,999,0,nonexistent,-1.8,93.749,-34.6,5008.7,yes
56,unemployed,divorced,high.school,yes,no,telephone,may,267,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
48,blue-collar,married,high.school,yes,no,cellular,aug,128,6,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
45,admin.,divorced,high.school,yes,no,cellular,jul,800,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
56,admin.,married,university.degree,no,no,telephone,may,213,4,999,0,nonexistent,1.1,93.994,-36.4,5191,no
48,management,married,university.degree,yes,no,cellular,oct,294,1,999,1,failure,-3.4,92.431,-26.9,5017.5,yes
62,admin.,married,high.school,no,no,telephone,mar,163,2,999,0,nonexistent,-1.8,92.843,-50,5099.1,yes
24,services,single,high.school,no,no,cellular,jul,1150,3,999,0,nonexistent,1.4,93.918,-42.7,5228.1,yes
33,admin.,single,high.school,no,no,cellular,oct,87,1,999,0,nonexistent,-3.4,92.431,-26.9,5017.5,no
49,technician,divorced,professional.course,yes,no,cellular,mar,361,2,999,1,failure,-1.8,93.369,-34.8,5008.7,no
54,housemaid,married,professional.course,no,no,telephone,oct,187,2,999,0,nonexistent,-3.4,92.431,-26.9,5017.5,no
57,technician,divorced,university.degree,no,yes,telephone,jun,187,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
31,admin.,single,high.school,no,no,cellular,nov,89,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
51,admin.,married,university.degree,yes,no,cellular,jul,147,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
35,admin.,single,basic.4y,no,no,telephone,may,95,3,999,0,nonexistent,1.1,93.994,-36.4,5191,no
50,technician,single,university.degree,yes,no,telephone,apr,634,1,999,0,nonexistent,-1.8,93.749,-34.6,5008.7,yes
30,admin.,single,university.degree,yes,no,cellular,aug,83,1,999,2,failure,-2.9,92.201,-31.4,5076.2,no
30,blue-collar,married,basic.9y,yes,no,cellular,jul,245,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
32,blue-collar,married,basic.6y,no,no,telephone,may,630,3,999,1,failure,-1.8,92.893,-46.2,5099.1,no
45,blue-collar,single,high.school,yes,no,cellular,may,8,7,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
46,admin.,divorced,high.school,yes,no,cellular,jun,372,1,999,0,nonexistent,-2.9,92.963,-40.8,5076.2,yes
48,blue-collar,married,basic.4y,no,no,telephone,jun,984,4,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
31,entrepreneur,single,university.degree,no,no,cellular,nov,1855,3,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
40,technician,married,university.degree,yes,yes,cellular,may,133,2,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
56,blue-collar,unknown,basic.4y,no,no,cellular,apr,422,1,999,0,nonexistent,-1.8,93.075,-47.1,5099.1,no
42,technician,married,professional.course,no,no,cellular,may,377,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,yes
57,admin.,divorced,university.degree,no,no,telephone,nov,5,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
47,technician,married,professional.course,no,no,telephone,may,261,6,999,0,nonexistent,1.1,93.994,-36.4,5191,no
36,technician,married,university.degree,yes,yes,cellular,may,101,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
53,services,married,high.school,no,no,telephone,may,429,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
58,self-employed,married,basic.9y,no,no,cellular,aug,83,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
36,blue-collar,married,basic.9y,unknown,unknown,cellular,nov,95,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
35,admin.,single,university.degree,yes,no,cellular,may,143,1,999,1,failure,-1.8,92.893,-46.2,5099.1,no
34,blue-collar,married,basic.9y,yes,no,telephone,jun,266,4,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
41,admin.,married,basic.6y,no,no,cellular,apr,1203,2,999,1,failure,-1.8,93.075,-47.1,5099.1,yes
30,unknown,married,professional.course,no,no,cellular,may,399,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
30,technician,single,professional.course,yes,no,cellular,aug,129,3,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
37,services,single,high.school,yes,no,telephone,may,227,9,999,0,nonexistent,1.1,93.994,-36.4,5191,no
53,services,married,basic.9y,yes,no,telephone,jul,723,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
34,services,unknown,high.school,yes,yes,cellular,may,369,2,999,1,failure,-1.8,92.893,-46.2,5099.1,no
28,admin.,single,university.degree,yes,no,cellular,may,119,4,999,1,failure,-1.8,92.893,-46.2,5099.1,no
29,entrepreneur,single,university.degree,no,no,telephone,jun,347,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
44,admin.,married,university.degree,yes,no,cellular,nov,358,4,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
56,retired,married,high.school,yes,yes,cellular,jul,308,2,999,0,nonexistent,-2.9,92.469,-33.6,5076.2,yes
31,services,single,high.school,no,no,cellular,jul,16,35,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
40,blue-collar,single,basic.9y,yes,no,telephone,jun,128,3,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
47,blue-collar,married,high.school,yes,yes,telephone,may,72,6,6,1,success,-1.8,92.893,-46.2,5099.1,no
37,management,single,university.degree,no,no,cellular,may,107,1,999,1,failure,-1.8,92.893,-46.2,5099.1,no
57,retired,married,university.degree,yes,no,telephone,may,768,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
37,blue-collar,single,professional.course,no,no,cellular,aug,94,3,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
52,self-employed,single,basic.4y,yes,no,telephone,may,61,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
34,admin.,single,university.degree,no,yes,cellular,aug,78,3,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
43,services,married,high.school,no,yes,telephone,may,262,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
34,blue-collar,single,unknown,no,no,cellular,mar,98,2,999,0,nonexistent,-1.8,93.369,-34.8,5008.7,no
49,admin.,married,university.degree,no,no,cellular,nov,163,1,999,1,failure,-0.1,93.2,-42,5195.8,no
25,admin.,single,high.school,yes,no,telephone,jun,54,3,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
38,services,married,high.school,no,yes,cellular,jul,74,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
40,unemployed,divorced,high.school,no,yes,telephone,jun,257,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
31,technician,single,university.degree,no,no,cellular,nov,259,1,999,1,failure,-0.1,93.2,-42,5195.8,no
29,technician,married,professional.course,no,no,telephone,may,64,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
57,admin.,married,university.degree,yes,no,cellular,jul,73,10,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
38,management,married,university.degree,no,no,cellular,may,525,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
48,admin.,single,university.degree,yes,no,cellular,nov,210,2,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
32,admin.,single,university.degree,no,no,cellular,aug,823,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,yes
30,self-employed,married,university.degree,yes,no,telephone,sep,103,2,999,0,nonexistent,-3.4,92.379,-29.8,5017.5,no
52,retired,divorced,basic.4y,yes,yes,telephone,jun,26,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
34,services,divorced,high.school,no,no,cellular,may,66,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
60,blue-collar,married,basic.4y,yes,no,cellular,nov,347,2,4,1,success,-1.1,94.767,-50.8,4963.6,no
37,technician,married,professional.course,no,no,telephone,jun,96,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
47,technician,divorced,high.school,yes,no,cellular,aug,56,5,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
57,admin.,married,unknown,yes,no,cellular,dec,391,2,999,0,nonexistent,-3,92.713,-33,5023.5,yes
28,admin.,married,university.degree,yes,no,cellular,aug,226,3,999,1,failure,-1.7,94.027,-38.3,4991.6,no
61,admin.,married,university.degree,yes,no,cellular,jun,1076,2,999,0,nonexistent,-2.9,92.963,-40.8,5076.2,yes
33,admin.,married,university.degree,yes,no,cellular,may,165,1,999,1,failure,-1.8,92.893,-46.2,5099.1,yes
36,technician,married,professional.course,no,no,telephone,jun,183,9,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
53,services,married,basic.9y,yes,no,telephone,jun,9,4,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
36,blue-collar,married,unknown,no,no,telephone,may,837,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
31,self-employed,married,university.degree,yes,yes,telephone,jun,464,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
44,management,divorced,basic.9y,yes,no,telephone,jun,73,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
37,blue-collar,married,basic.9y,yes,no,cellular,may,271,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
32,technician,single,university.degree,yes,yes,cellular,aug,93,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
44,blue-collar,married,high.school,yes,no,telephone,may,73,3,999,0,nonexistent,1.1,93.994,-36.4,5191,no
29,management,single,university.degree,yes,no,cellular,may,468,2,999,1,failure,-1.8,92.893,-46.2,5099.1,no
37,management,divorced,unknown,no,yes,cellular,nov,74,1,999,1,failure,-0.1,93.2,-42,5195.8,no
48,retired,married,basic.4y,no,yes,cellular,jul,780,2,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
33,services,single,university.degree,yes,no,cellular,oct,252,2,3,2,success,-1.1,94.601,-49.5,4963.6,yes
38,blue-collar,married,basic.6y,yes,no,telephone,jun,258,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
41,blue-collar,married,basic.4y,no,no,cellular,apr,197,3,999,0,nonexistent,-1.8,93.075,-47.1,5099.1,no
57,housemaid,married,basic.4y,yes,no,telephone,jul,381,3,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
35,blue-collar,married,basic.9y,no,no,telephone,jun,15,3,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
34,blue-collar,married,basic.9y,yes,no,cellular,apr,210,1,999,0,nonexistent,-1.8,93.075,-47.1,5099.1,no
50,entrepreneur,married,basic.9y,yes,no,telephone,jun,82,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
49,management,married,university.degree,no,no,cellular,apr,289,1,999,1,failure,-1.8,93.075,-47.1,5099.1,no
28,blue-collar,married,basic.9y,no,no,cellular,may,549,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
53,admin.,single,unknown,no,no,cellular,jul,183,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
52,admin.,married,professional.course,yes,yes,cellular,jul,139,2,6,1,success,-1.7,94.215,-40.3,4991.6,no
35,admin.,single,professional.course,yes,no,telephone,may,352,4,999,0,nonexistent,1.1,93.994,-36.4,5191,no
65,technician,married,professional.course,no,no,cellular,sep,263,1,999,0,nonexistent,-1.1,94.199,-37.5,4963.6,no
26,blue-collar,married,basic.9y,yes,no,cellular,apr,77,3,999,0,nonexistent,-1.8,93.075,-47.1,5099.1,no
56,blue-collar,divorced,basic.9y,yes,yes,cellular,jul,123,3,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
39,housemaid,married,basic.9y,yes,no,cellular,nov,150,4,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
23,admin.,single,high.school,yes,no,cellular,jul,34,3,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
32,admin.,single,university.degree,no,no,cellular,aug,159,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
35,admin.,single,university.degree,yes,no,cellular,aug,789,1,999,0,nonexistent,-2.9,92.201,-31.4,5076.2,no
50,management,married,university.degree,no,no,cellular,jul,650,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
52,management,married,professional.course,unknown,unknown,telephone,may,135,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
58,retired,divorced,university.degree,yes,no,telephone,may,83,4,999,0,nonexistent,1.1,93.994,-36.4,5191,no
37,blue-collar,divorced,professional.course,yes,no,cellular,nov,75,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
34,admin.,single,university.degree,no,no,cellular,nov,169,1,7,2,success,-3.4,92.649,-30.1,5017.5,yes
54,technician,married,professional.course,yes,no,telephone,may,150,3,999,0,nonexistent,1.1,93.994,-36.4,5191,no
60,admin.,married,university.degree,no,no,cellular,aug,133,1,999,0,nonexistent,-2.9,92.201,-31.4,5076.2,no
30,blue-collar,married,basic.9y,yes,no,cellular,jul,219,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
34,blue-collar,married,basic.9y,no,no,cellular,apr,234,1,999,1,failure,-1.8,93.075,-47.1,5099.1,no
30,blue-collar,married,high.school,yes,no,telephone,jun,32,3,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
43,blue-collar,married,basic.9y,yes,no,telephone,may,226,2,999,0,nonexistent,1.1,93.994,-36.4,5191,no
37,blue-collar,married,basic.4y,yes,no,cellular,may,164,3,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
34,technician,married,high.school,no,no,cellular,may,347,1,999,1,failure,-1.8,92.893,-46.2,5099.1,no
30,admin.,married,high.school,unknown,unknown,cellular,nov,104,1,999,1,failure,-3.4,92.649,-30.1,5017.5,no
31,technician,married,basic.6y,yes,no,telephone,nov,51,8,999,1,failure,-0.1,93.2,-42,5195.8,no
41,services,married,high.school,yes,no,cellular,may,314,2,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,yes
48,admin.,married,university.degree,no,no,cellular,nov,298,2,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
21,student,single,high.school,no,no,cellular,oct,328,1,999,0,nonexistent,-3.4,92.431,-26.9,5017.5,yes
42,admin.,married,unknown,no,no,telephone,may,221,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
38,blue-collar,married,basic.6y,yes,no,telephone,jul,226,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
42,self-employed,married,university.degree,yes,no,telephone,may,1002,5,999,0,nonexistent,1.1,93.994,-36.4,5191,no
40,technician,married,professional.course,yes,no,telephone,may,105,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
33,admin.,married,university.degree,no,no,telephone,jun,286,2,999,0,nonexistent,-1.7,94.055,-39.8,4991.6,no
37,admin.,divorced,university.degree,yes,no,cellular,may,230,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
37,blue-collar,married,high.school,no,no,telephone,may,26,14,999,0,nonexistent,1.1,93.994,-36.4,5191,no
38,blue-collar,single,high.school,no,no,cellular,mar,141,1,999,1,failure,-1.8,93.369,-34.8,5008.7,yes
52,management,divorced,university.degree,no,no,cellular,nov,578,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
44,technician,single,professional.course,yes,no,cellular,aug,95,3,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
38,technician,single,high.school,no,no,telephone,may,152,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
24,services,single,high.school,yes,no,telephone,jun,453,1,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
32,technician,single,professional.course,yes,yes,cellular,jul,234,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
32,services,married,high.school,no,no,telephone,may,162,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
44,services,married,unknown,no,yes,cellular,jun,151,1,999,0,nonexistent,-2.9,92.963,-40.8,5076.2,yes
39,services,single,university.degree,yes,no,cellular,nov,43,3,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
57,blue-collar,married,basic.4y,yes,no,cellular,jul,153,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
50,admin.,married,university.degree,yes,no,cellular,apr,160,1,999,0,nonexistent,-1.8,93.075,-47.1,5099.1,yes
50,services,married,basic.4y,yes,no,telephone,may,507,1,999,0,nonexistent,1.1,93.994,-36.4,5191,yes
36,management,married,university.degree,yes,yes,cellular,aug,508,4,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
40,services,divorced,high.school,no,no,telephone,jun,155,2,999,0,nonexistent,1.4,94.465,-41.8,5228.1,no
47,blue-collar,married,basic.6y,yes,yes,telephone,may,93,1,999,0,nonexistent,1.1,93.994,-36.4,5191,no
36,student,single,unknown,yes,no,cellular,may,567,2,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
33,admin.,single,high.school,yes,no,cellular,aug,167,1,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
27,admin.,single,high.school,yes,no,cellular,jul,112,1,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
60,retired,married,university.degree,no,no,cellular,aug,430,2,999,0,nonexistent,1.4,93.444,-36.1,5228.1,no
37,entrepreneur,married,university.degree,yes,no,telephone,nov,215,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
35,management,married,high.school,yes,no,telephone,nov,159,1,999,0,nonexistent,-0.1,93.2,-42,5195.8,no
49,admin.,married,basic.4y,yes,no,cellular,may,43,3,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
40,admin.,divorced,university.degree,no,no,telephone,jul,192,5,999,0,nonexistent,1.4,93.918,-42.7,5228.1,no
43,blue-collar,married,basic.9y,yes,no,cellular,may,545,1,999,0,nonexistent,-1.8,92.893,-46.2,5099.1,no
